rownumber,jobcode,Timestamp,Local Date,Local Time,Temperature (°C),Humidity (%),Latitude,Longitude,Altitude (m),Accuracy (m),Speed (MPH),SourceFile,time_delta,temperature_correction_c,corrected_temperature_c,corrected_temperature_f,LocalTime
1220,LHS110125_011-20251101 185742,2025-11-02 02:30:37.137,11/1/2025,19:30:37,18.59,0.0,37.681766,-121.760392,159.52,2.25,1.74,LHS110125_011.csv,1267.995,-0.5768526034962795,19.17,66.51,2025-11-01 19:30:37.137000-07:00
1221,LHS110125_011-20251101 185742,2025-11-02 02:30:38.127,11/1/2025,19:30:38,18.59,0.0,37.681763,-121.760397,159.4,2.24,1.23,LHS110125_011.csv,1268.985,-0.5773029870367993,19.17,66.51,2025-11-01 19:30:38.127000-07:00
1222,LHS110125_011-20251101 185742,2025-11-02 02:30:39.148,11/1/2025,19:30:39,18.59,0.0,37.681765,-121.760411,159.59,2.23,1.59,LHS110125_011.csv,1270.006,-0.5777674734962647,19.17,66.51,2025-11-01 19:30:39.148000-07:00
1223,LHS110125_011-20251101 185742,2025-11-02 02:30:40.139,11/1/2025,19:30:40,18.59,0.0,37.681769,-121.760423,159.84,2.22,1.86,LHS110125_011.csv,1270.997,-0.5782183119696537,19.17,66.51,2025-11-01 19:30:40.139000-07:00
1224,LHS110125_011-20251101 185742,2025-11-02 02:30:41.127,11/1/2025,19:30:41,18.59,0.0,37.681776,-121.76044,159.82,2.23,2.44,LHS110125_011.csv,1271.985,-0.5786677856444349,19.17,66.51,2025-11-01 19:30:41.127000-07:00
1225,LHS110125_011-20251101 185742,2025-11-02 02:30:42.148,11/1/2025,19:30:42,18.6,0.0,37.681778,-121.760442,159.97,2.22,1.66,LHS110125_011.csv,1273.006,-0.5791322721039003,19.18,66.52,2025-11-01 19:30:42.148000-07:00
1226,LHS110125_011-20251101 185742,2025-11-02 02:30:43.138,11/1/2025,19:30:43,18.6,0.0,37.681777,-121.760445,160.06,2.24,1.16,LHS110125_011.csv,1273.996,-0.57958265564442,19.18,66.52,2025-11-01 19:30:43.138000-07:00
1227,LHS110125_011-20251101 185742,2025-11-02 02:30:44.127,11/1/2025,19:30:44,18.61,0.0,37.681766,-121.760451,159.8,2.28,1.63,LHS110125_011.csv,1274.985,-0.5800325842520704,19.19,66.54,2025-11-01 19:30:44.127000-07:00
1228,LHS110125_011-20251101 185742,2025-11-02 02:30:45.148,11/1/2025,19:30:45,18.62,0.0,37.681752,-121.760451,159.15,2.27,2.19,LHS110125_011.csv,1276.006,-0.5804970707115358,19.2,66.56,2025-11-01 19:30:45.148000-07:00
1229,LHS110125_011-20251101 185742,2025-11-02 02:30:46.138,11/1/2025,19:30:46,18.62,0.0,37.681746,-121.760446,159.98,2.27,2.04,LHS110125_011.csv,1276.996,-0.5809474542520555,19.2,66.56,2025-11-01 19:30:46.138000-07:00
1230,LHS110125_011-20251101 185742,2025-11-02 02:30:47.159,11/1/2025,19:30:47,18.63,0.0,37.681719,-121.760451,158.99,2.27,3.13,LHS110125_011.csv,1278.017,-0.5814119407115208,19.21,66.58,2025-11-01 19:30:47.159000-07:00
1231,LHS110125_011-20251101 185742,2025-11-02 02:30:48.147,11/1/2025,19:30:48,18.63,0.0,37.681713,-121.760462,158.3,2.29,2.95,LHS110125_011.csv,1279.005,-0.5818614143863021,19.21,66.58,2025-11-01 19:30:48.147000-07:00
1232,LHS110125_011-20251101 185742,2025-11-02 02:30:49.137,11/1/2025,19:30:49,18.64,0.0,37.681716,-121.760461,158.57,2.3,1.1,LHS110125_011.csv,1279.995,-0.5823117979268218,19.22,66.6,2025-11-01 19:30:49.137000-07:00
1233,LHS110125_011-20251101 185742,2025-11-02 02:30:50.127,11/1/2025,19:30:50,18.63,0.0,37.681702,-121.76046,158.55,2.32,2.3,LHS110125_011.csv,1280.985,-0.5827621814673415,19.21,66.58,2025-11-01 19:30:50.127000-07:00
1234,LHS110125_011-20251101 185742,2025-11-02 02:30:51.147,11/1/2025,19:30:51,18.64,0.0,37.681688,-121.760461,157.47,2.31,2.93,LHS110125_011.csv,1282.005,-0.5832262129939377,19.22,66.6,2025-11-01 19:30:51.147000-07:00
1235,LHS110125_011-20251101 185742,2025-11-02 02:30:52.137,11/1/2025,19:30:52,18.63,0.0,37.681685,-121.760461,157.12,2.3,1.63,LHS110125_011.csv,1282.995,-0.5836765965344574,19.21,66.58,2025-11-01 19:30:52.137000-07:00
1236,LHS110125_011-20251101 185742,2025-11-02 02:30:53.127,11/1/2025,19:30:53,18.63,0.0,37.681676,-121.760459,157.3,2.29,1.36,LHS110125_011.csv,1283.985,-0.5841269800749771,19.21,66.58,2025-11-01 19:30:53.127000-07:00
1237,LHS110125_011-20251101 185742,2025-11-02 02:30:54.147,11/1/2025,19:30:54,18.63,0.0,37.681662,-121.760461,157.28,2.27,1.86,LHS110125_011.csv,1285.005,-0.5845910116015732,19.21,66.58,2025-11-01 19:30:54.147000-07:00
